cod_produtor,cod_regional,log_ativo_x,estrutura_fat,cdn_repres_x,estrutura_area,vlr_realizado_fat,safra,vlr_potencial_rec,vlr_potencial_fat,vlr_realizado_rec,perc_area_prop,perc_faturamento,perc_recebimento,area_cult_prop,area_cult_tot,grupo_produtor,estrutura_rec,area_com_mat,estrutura_geral,vlr_realizado_geral_rec,vlr_potencial_geral_rec,vlr_preco_medio_sc,perc_geral,data_atu,usuario_atu,hora_atu,estrutura_margem,Unnamed: 0,cod_empresa,num_aval1,num_aval2,cod_estabel,dt_inscricao,descendencia,l_cpf,l_rg,l_foto,l_formulario,l_declaracao,l_procuracao,estrutura,sexo,Bloqueado,log_desc_contratos,log_ativo_y,mot_ativo,cdn_repres_y,ult_usuario,dat_usuario,usu-alteracao,hora-alteracao,log_emite_receita,ind-referencia,ind-cheque,ind-protesto,ind-forum,ind-safras-ant,ind-observacao,origem,empresa_fisco,log_envia_palm,dt-serasa,nome-emit,cpf,nome-abrev,cdn_grupo_cliente,tipo_produtor,tipo_retencao_inss,safra_crm,log_crm,dat_emis_id_estad,dt_implant_ini,cliente_novo,dt_ult_movto,safra_ult_movto,situacao,cliente_foco,log_ativo_pa,log_cliente_pet,cod_rep_secundario,apl_classif_produtor,apl_optou_declaracao,apl_dt_valid_classif,log_coop_imovel_proprio,apl_impr_assinada,dt_demissao,log_int_camposdealer,cod_transp,nome_transp,log_participante_bayer,log_produtor_dap,log_cooperativa,dt_validade_dap
53081,2,0,,2030,E,0.0,2018/2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4010,,0.0,E,0.0,0.0,0.0,0.0,2019-03-15,CRM3024,09:38:29,,14781,1,0,0,2,1999-11-01,,False,False,False,False,False,False,Nenhum,1,True,False,False,COOP. 4009 - 19/08/03,2100,01-montes,2020-10-14,01-montes,14/10/20 - 17:52,False,SI,False,False,False,False,,D,N,False,(null),Clara Jesus,32577697878,Nicole Ramos,0,,1,2020/2021,True,(null),1999-11-01,False,2003-03-18,2002/2003,Inativo,False,False,False,0,1.0,True,9999-12-31,True,False,(null),True,73169,Pedro Henrique Duarte,False,False,False,(null)
53083,2,0,,2011,E,0.0,2016/2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,778,,0.0,E,0.0,0.0,0.0,0.0,2019-03-18,CRM3024,08:52:07,,14783,1,0,0,2,1999-11-01,,False,False,False,False,False,False,Nenhum,1,True,False,False,TORNOU-SE COOPERADO,0,,(null),,,False,SI,False,False,False,False,,D,N,False,(null),Mirella Gonçalves,47746528803,Sra. Giovanna Cardoso,0,,1,,False,(null),1999-11-01,False,(null),,Inativo,False,False,False,0,0.0,False,(null),True,False,(null),True,48021,Valentina Novaes,False,False,False,(null)
53083,2,0,,2011,E,0.0,2016/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,778,,0.0,E,0.0,0.0,0.0,0.0,2019-03-18,CRM3024,08:38:14,,14783,1,0,0,2,1999-11-01,,False,False,False,False,False,False,Nenhum,1,True,False,False,TORNOU-SE COOPERADO,0,,(null),,,False,SI,False,False,False,False,,D,N,False,(null),Mirella Gonçalves,47746528803,Sra. Giovanna Cardoso,0,,1,,False,(null),1999-11-01,False,(null),,Inativo,False,False,False,0,0.0,False,(null),True,False,(null),True,48021,Valentina Novaes,False,False,False,(null)
53083,2,0,,2011,E,0.0,2017/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,778,,0.0,E,0.0,0.0,0.0,0.0,2019-03-15,CRM3024,17:12:24,,14783,1,0,0,2,1999-11-01,,False,False,False,False,False,False,Nenhum,1,True,False,False,TORNOU-SE COOPERADO,0,,(null),,,False,SI,False,False,False,False,,D,N,False,(null),Mirella Gonçalves,47746528803,Sra. Giovanna Cardoso,0,,1,,False,(null),1999-11-01,False,(null),,Inativo,False,False,False,0,0.0,False,(null),True,False,(null),True,48021,Valentina Novaes,False,False,False,(null)
53083,2,0,,2011,E,0.0,2017/2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,778,,0.0,E,0.0,0.0,0.0,0.0,2019-03-15,CRM3024,16:58:45,,14783,1,0,0,2,1999-11-01,,False,False,False,False,False,False,Nenhum,1,True,False,False,TORNOU-SE COOPERADO,0,,(null),,,False,SI,False,False,False,False,,D,N,False,(null),Mirella Gonçalves,47746528803,Sra. Giovanna Cardoso,0,,1,,False,(null),1999-11-01,False,(null),,Inativo,False,False,False,0,0.0,False,(null),True,False,(null),True,48021,Valentina Novaes,False,False,False,(null)
53085,2,0,E,2029,,12029.2,2017/2017,0.0,0.0,800.27,0.0,0.0,0.0,0.0,0.0,53085,E,0.0,E,450095.86,0.0,0.0,0.0,2019-03-15,CRM3024,17:12:24,,14785,1,0,0,2,1999-11-01,,False,False,False,False,False,False,Pequeno,1,True,False,False,COOP 10487,2029,01-danielle,2018-03-23,01-danielle,23/03/18 - 17:23,False,BO,False,False,False,False,,D,N,False,(null),Juan Rezende,41399662213,Kaique Jesus,53085,,1,",2013/2014,2014/2014,2014/2015,2015/2015,2016/2017,2017/2018,2017/2017,2018/2018,2018/2019",True,(null),1999-11-01,False,2017-09-15,2017/2017,Inativo,False,False,False,0,1.0,True,9999-12-31,True,False,2017-09-25,True,38887,Calebe Silveira,False,False,False,(null)
53085,2,0,,2029,,0.0,2017/2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53085,,0.0,E,0.0,0.0,0.0,0.0,2019-03-15,CRM3024,16:58:45,,14785,1,0,0,2,1999-11-01,,False,False,False,False,False,False,Pequeno,1,True,False,False,COOP 10487,2029,01-danielle,2018-03-23,01-danielle,23/03/18 - 17:23,False,BO,False,False,False,False,,D,N,False,(null),Juan Rezende,41399662213,Kaique Jesus,53085,,1,",2013/2014,2014/2014,2014/2015,2015/2015,2016/2017,2017/2018,2017/2017,2018/2018,2018/2019",True,(null),1999-11-01,False,2017-09-15,2017/2017,Inativo,False,False,False,0,1.0,True,9999-12-31,True,False,2017-09-25,True,38887,Calebe Silveira,False,False,False,(null)
53085,2,0,,2030,E,0.0,2018/2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10487,,0.0,E,0.0,0.0,0.0,0.0,2019-03-15,CRM3024,16:40:29,,14785,1,0,0,2,1999-11-01,,False,False,False,False,False,False,Pequeno,1,True,False,False,COOP 10487,2029,01-danielle,2018-03-23,01-danielle,23/03/18 - 17:23,False,BO,False,False,False,False,,D,N,False,(null),Juan Rezende,41399662213,Kaique Jesus,53085,,1,",2013/2014,2014/2014,2014/2015,2015/2015,2016/2017,2017/2018,2017/2017,2018/2018,2018/2019",True,(null),1999-11-01,False,2017-09-15,2017/2017,Inativo,False,False,False,0,1.0,True,9999-12-31,True,False,2017-09-25,True,38887,Calebe Silveira,False,False,False,(null)
53085,2,0,,2030,E,0.0,2018/2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10487,,0.0,E,0.0,0.0,0.0,0.0,2019-03-15,CRM3024,09:38:29,,14785,1,0,0,2,1999-11-01,,False,False,False,False,False,False,Pequeno,1,True,False,False,COOP 10487,2029,01-danielle,2018-03-23,01-danielle,23/03/18 - 17:23,False,BO,False,False,False,False,,D,N,False,(null),Juan Rezende,41399662213,Kaique Jesus,53085,,1,",2013/2014,2014/2014,2014/2015,2015/2015,2016/2017,2017/2018,2017/2017,2018/2018,2018/2019",True,(null),1999-11-01,False,2017-09-15,2017/2017,Inativo,False,False,False,0,1.0,True,9999-12-31,True,False,2017-09-25,True,38887,Calebe Silveira,False,False,False,(null)
53090,2,0,E,2029,,0.0,2013/2014,0.0,0.0,1367.0,0.0,0.0,0.0,0.0,0.0,53090,E,0.0,E,81199.8,0.0,0.0,0.0,2019-03-18,CRM3024,10:33:10,,14790,1,0,0,2,1999-11-01,,False,False,False,False,False,False,Pequeno,1,True,False,False,COOP. 8696,2029,01-ariely,2014-09-05,01-ariely,05/09/14 - 16:26,False,SI,False,False,False,False,,D,N,False,(null),Bárbara da Conceição,57388593645,Rafaela da Rosa,53090,,1,",2013/2014",True,(null),1999-11-01,False,2014-02-27,2013/2014,Inativo,False,False,False,0,0.0,False,(null),True,False,2014-07-22,True,27625,Maria Julia Sales,False,False,False,(null)
53090,2,0,,2029,E,261.14,2014/2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8696,,19.06,E,0.0,0.0,0.0,0.0,2019-03-18,CRM3024,10:05:16,,14790,1,0,0,2,1999-11-01,,False,False,False,False,False,False,Pequeno,1,True,False,False,COOP. 8696,2029,01-ariely,2014-09-05,01-ariely,05/09/14 - 16:26,False,SI,False,False,False,False,,D,N,False,(null),Bárbara da Conceição,57388593645,Rafaela da Rosa,53090,,1,",2013/2014",True,(null),1999-11-01,False,2014-02-27,2013/2014,Inativo,False,False,False,0,0.0,False,(null),True,False,2014-07-22,True,27625,Maria Julia Sales,False,False,False,(null)
53090,2,0,,2029,E,0.0,2014/2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8696,,19.06,E,0.0,0.0,0.0,0.0,2019-03-18,CRM3024,09:55:27,,14790,1,0,0,2,1999-11-01,,False,False,False,False,False,False,Pequeno,1,True,False,False,COOP. 8696,2029,01-ariely,2014-09-05,01-ariely,05/09/14 - 16:26,False,SI,False,False,False,False,,D,N,False,(null),Bárbara da Conceição,57388593645,Rafaela da Rosa,53090,,1,",2013/2014",True,(null),1999-11-01,False,2014-02-27,2013/2014,Inativo,False,False,False,0,0.0,False,(null),True,False,2014-07-22,True,27625,Maria Julia Sales,False,False,False,(null)
53090,2,0,,2029,E,0.0,2015/2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8696,,19.06,E,0.0,0.0,0.0,0.0,2019-03-18,CRM3024,09:37:31,,14790,1,0,0,2,1999-11-01,,False,False,False,False,False,False,Pequeno,1,True,False,False,COOP. 8696,2029,01-ariely,2014-09-05,01-ariely,05/09/14 - 16:26,False,SI,False,False,False,False,,D,N,False,(null),Bárbara da Conceição,57388593645,Rafaela da Rosa,53090,,1,",2013/2014",True,(null),1999-11-01,False,2014-02-27,2013/2014,Inativo,False,False,False,0,0.0,False,(null),True,False,2014-07-22,True,27625,Maria Julia Sales,False,False,False,(null)
53090,2,0,,2029,E,0.0,2015/2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8696,,19.06,E,0.0,0.0,0.0,0.0,2019-03-18,CRM3024,09:25:36,,14790,1,0,0,2,1999-11-01,,False,False,False,False,False,False,Pequeno,1,True,False,False,COOP. 8696,2029,01-ariely,2014-09-05,01-ariely,05/09/14 - 16:26,False,SI,False,False,False,False,,D,N,False,(null),Bárbara da Conceição,57388593645,Rafaela da Rosa,53090,,1,",2013/2014",True,(null),1999-11-01,False,2014-02-27,2013/2014,Inativo,False,False,False,0,0.0,False,(null),True,False,2014-07-22,True,27625,Maria Julia Sales,False,False,False,(null)
53090,2,0,,2029,E,0.0,2016/2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8696,,19.06,E,0.0,0.0,0.0,0.0,2019-03-18,CRM3024,08:52:07,,14790,1,0,0,2,1999-11-01,,False,False,False,False,False,False,Pequeno,1,True,False,False,COOP. 8696,2029,01-ariely,2014-09-05,01-ariely,05/09/14 - 16:26,False,SI,False,False,False,False,,D,N,False,(null),Bárbara da Conceição,57388593645,Rafaela da Rosa,53090,,1,",2013/2014",True,(null),1999-11-01,False,2014-02-27,2013/2014,Inativo,False,False,False,0,0.0,False,(null),True,False,2014-07-22,True,27625,Maria Julia Sales,False,False,False,(null)
53090,2,0,,2029,E,0.0,2016/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8696,,19.06,E,0.0,0.0,0.0,0.0,2019-03-18,CRM3024,08:38:14,,14790,1,0,0,2,1999-11-01,,False,False,False,False,False,False,Pequeno,1,True,False,False,COOP. 8696,2029,01-ariely,2014-09-05,01-ariely,05/09/14 - 16:26,False,SI,False,False,False,False,,D,N,False,(null),Bárbara da Conceição,57388593645,Rafaela da Rosa,53090,,1,",2013/2014",True,(null),1999-11-01,False,2014-02-27,2013/2014,Inativo,False,False,False,0,0.0,False,(null),True,False,2014-07-22,True,27625,Maria Julia Sales,False,False,False,(null)
53090,2,0,,2029,E,0.0,2017/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8696,,19.06,E,0.0,0.0,0.0,0.0,2019-03-15,CRM3024,17:12:24,,14790,1,0,0,2,1999-11-01,,False,False,False,False,False,False,Pequeno,1,True,False,False,COOP. 8696,2029,01-ariely,2014-09-05,01-ariely,05/09/14 - 16:26,False,SI,False,False,False,False,,D,N,False,(null),Bárbara da Conceição,57388593645,Rafaela da Rosa,53090,,1,",2013/2014",True,(null),1999-11-01,False,2014-02-27,2013/2014,Inativo,False,False,False,0,0.0,False,(null),True,False,2014-07-22,True,27625,Maria Julia Sales,False,False,False,(null)
53090,2,0,,2029,E,0.0,2017/2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8696,,19.06,E,0.0,0.0,0.0,0.0,2019-03-15,CRM3024,16:58:45,,14790,1,0,0,2,1999-11-01,,False,False,False,False,False,False,Pequeno,1,True,False,False,COOP. 8696,2029,01-ariely,2014-09-05,01-ariely,05/09/14 - 16:26,False,SI,False,False,False,False,,D,N,False,(null),Bárbara da Conceição,57388593645,Rafaela da Rosa,53090,,1,",2013/2014",True,(null),1999-11-01,False,2014-02-27,2013/2014,Inativo,False,False,False,0,0.0,False,(null),True,False,2014-07-22,True,27625,Maria Julia Sales,False,False,False,(null)
53090,2,0,,2029,E,0.0,2018/2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8696,,19.06,E,0.0,0.0,0.0,0.0,2019-03-15,CRM3024,16:40:29,,14790,1,0,0,2,1999-11-01,,False,False,False,False,False,False,Pequeno,1,True,False,False,COOP. 8696,2029,01-ariely,2014-09-05,01-ariely,05/09/14 - 16:26,False,SI,False,False,False,False,,D,N,False,(null),Bárbara da Conceição,57388593645,Rafaela da Rosa,53090,,1,",2013/2014",True,(null),1999-11-01,False,2014-02-27,2013/2014,Inativo,False,False,False,0,0.0,False,(null),True,False,2014-07-22,True,27625,Maria Julia Sales,False,False,False,(null)
53090,2,0,,2029,E,0.0,2018/2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8696,,19.06,E,0.0,0.0,0.0,0.0,2019-03-15,CRM3024,09:38:29,,14790,1,0,0,2,1999-11-01,,False,False,False,False,False,False,Pequeno,1,True,False,False,COOP. 8696,2029,01-ariely,2014-09-05,01-ariely,05/09/14 - 16:26,False,SI,False,False,False,False,,D,N,False,(null),Bárbara da Conceição,57388593645,Rafaela da Rosa,53090,,1,",2013/2014",True,(null),1999-11-01,False,2014-02-27,2013/2014,Inativo,False,False,False,0,0.0,False,(null),True,False,2014-07-22,True,27625,Maria Julia Sales,False,False,False,(null)
53091,2,0,,2030,E,0.0,2016/2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1795,,0.0,E,0.0,0.0,0.0,0.0,2019-03-18,CRM3024,08:52:07,,14791,1,0,0,2,2001-05-25,,False,False,False,False,False,False,Nenhum,1,True,False,False,TORNOU-SE COOPERADO,0,,(null),,,False,SI,False,False,False,False,,D,N,False,(null),Sr. Anthony Costela,79307780586,Ana da Rocha,0,,1,,False,(null),2000-01-04,False,(null),,Inativo,False,False,False,0,0.0,False,(null),True,False,(null),True,72129,Nicole Silveira,False,False,False,(null)
53091,2,0,,2030,E,0.0,2016/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1795,,0.0,E,0.0,0.0,0.0,0.0,2019-03-18,CRM3024,08:38:14,,14791,1,0,0,2,2001-05-25,,False,False,False,False,False,False,Nenhum,1,True,False,False,TORNOU-SE COOPERADO,0,,(null),,,False,SI,False,False,False,False,,D,N,False,(null),Sr. Anthony Costela,79307780586,Ana da Rocha,0,,1,,False,(null),2000-01-04,False,(null),,Inativo,False,False,False,0,0.0,False,(null),True,False,(null),True,72129,Nicole Silveira,False,False,False,(null)
53091,2,0,,2030,E,0.0,2017/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1795,,0.0,E,0.0,0.0,0.0,0.0,2019-03-15,CRM3024,17:12:24,,14791,1,0,0,2,2001-05-25,,False,False,False,False,False,False,Nenhum,1,True,False,False,TORNOU-SE COOPERADO,0,,(null),,,False,SI,False,False,False,False,,D,N,False,(null),Sr. Anthony Costela,79307780586,Ana da Rocha,0,,1,,False,(null),2000-01-04,False,(null),,Inativo,False,False,False,0,0.0,False,(null),True,False,(null),True,72129,Nicole Silveira,False,False,False,(null)
53091,2,0,,2030,E,0.0,2017/2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1795,,0.0,E,0.0,0.0,0.0,0.0,2019-03-15,CRM3024,16:58:45,,14791,1,0,0,2,2001-05-25,,False,False,False,False,False,False,Nenhum,1,True,False,False,TORNOU-SE COOPERADO,0,,(null),,,False,SI,False,False,False,False,,D,N,False,(null),Sr. Anthony Costela,79307780586,Ana da Rocha,0,,1,,False,(null),2000-01-04,False,(null),,Inativo,False,False,False,0,0.0,False,(null),True,False,(null),True,72129,Nicole Silveira,False,False,False,(null)
53100,2,0,,2011,E,0.0,2016/2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1900,,0.0,E,0.0,0.0,0.0,0.0,2019-03-18,CRM3024,08:52:07,,14800,1,0,0,2,2001-03-23,,False,False,False,False,False,False,Nenhum,1,True,False,False,TORNOU-SE COOPERADO,0,,(null),,,False,SI,False,False,False,False,,D,N,False,(null),Yuri Souza,96029656914,Emanuel Nunes,0,,1,,False,(null),2000-01-04,False,(null),,Inativo,False,False,False,0,999.0,True,9999-12-31,True,False,(null),True,72184,Luiz Miguel Ferreira,False,False,False,(null)
53100,2,0,,2011,E,0.0,2016/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1900,,0.0,E,0.0,0.0,0.0,0.0,2019-03-18,CRM3024,08:38:14,,14800,1,0,0,2,2001-03-23,,False,False,False,False,False,False,Nenhum,1,True,False,False,TORNOU-SE COOPERADO,0,,(null),,,False,SI,False,False,False,False,,D,N,False,(null),Yuri Souza,96029656914,Emanuel Nunes,0,,1,,False,(null),2000-01-04,False,(null),,Inativo,False,False,False,0,999.0,True,9999-12-31,True,False,(null),True,72184,Luiz Miguel Ferreira,False,False,False,(null)
53100,2,0,,2011,E,0.0,2017/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1900,,0.0,E,0.0,0.0,0.0,0.0,2019-03-15,CRM3024,17:12:24,,14800,1,0,0,2,2001-03-23,,False,False,False,False,False,False,Nenhum,1,True,False,False,TORNOU-SE COOPERADO,0,,(null),,,False,SI,False,False,False,False,,D,N,False,(null),Yuri Souza,96029656914,Emanuel Nunes,0,,1,,False,(null),2000-01-04,False,(null),,Inativo,False,False,False,0,999.0,True,9999-12-31,True,False,(null),True,72184,Luiz Miguel Ferreira,False,False,False,(null)
53100,2,0,,2011,E,0.0,2017/2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1900,,0.0,E,0.0,0.0,0.0,0.0,2019-03-15,CRM3024,16:58:45,,14800,1,0,0,2,2001-03-23,,False,False,False,False,False,False,Nenhum,1,True,False,False,TORNOU-SE COOPERADO,0,,(null),,,False,SI,False,False,False,False,,D,N,False,(null),Yuri Souza,96029656914,Emanuel Nunes,0,,1,,False,(null),2000-01-04,False,(null),,Inativo,False,False,False,0,999.0,True,9999-12-31,True,False,(null),True,72184,Luiz Miguel Ferreira,False,False,False,(null)
53100,2,0,,2011,E,0.0,2018/2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1900,,0.0,E,0.0,0.0,0.0,0.0,2019-03-15,CRM3024,16:40:29,,14800,1,0,0,2,2001-03-23,,False,False,False,False,False,False,Nenhum,1,True,False,False,TORNOU-SE COOPERADO,0,,(null),,,False,SI,False,False,False,False,,D,N,False,(null),Yuri Souza,96029656914,Emanuel Nunes,0,,1,,False,(null),2000-01-04,False,(null),,Inativo,False,False,False,0,999.0,True,9999-12-31,True,False,(null),True,72184,Luiz Miguel Ferreira,False,False,False,(null)
53100,2,0,,2011,E,0.0,2018/2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1900,,0.0,E,0.0,0.0,0.0,0.0,2019-03-15,CRM3024,09:38:29,,14800,1,0,0,2,2001-03-23,,False,False,False,False,False,False,Nenhum,1,True,False,False,TORNOU-SE COOPERADO,0,,(null),,,False,SI,False,False,False,False,,D,N,False,(null),Yuri Souza,96029656914,Emanuel Nunes,0,,1,,False,(null),2000-01-04,False,(null),,Inativo,False,False,False,0,999.0,True,9999-12-31,True,False,(null),True,72184,Luiz Miguel Ferreira,False,False,False,(null)
53862,2,0,,2029,E,0.0,2016/2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,903,,0.0,E,0.0,0.0,0.0,0.0,2019-03-18,CRM3024,08:52:09,,15503,1,0,0,2,2001-05-25,,False,False,False,False,False,False,Nenhum,1,True,False,False,coop 258,2008,,2007-03-16,01-neide,16/03/07 - 08:33,False,SI,False,False,False,False,,D,N,False,(null),Sra. Maria Julia da Costa,48468311273,Srta. Fernanda Barros,0,,1,,False,(null),2000-01-04,False,(null),,Inativo,False,False,False,0,0.0,False,(null),True,False,(null),True,71359,Rebeca da Cruz,False,False,False,(null)
53862,2,0,,2029,E,0.0,2016/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,903,,0.0,E,0.0,0.0,0.0,0.0,2019-03-18,CRM3024,08:38:16,,15503,1,0,0,2,2001-05-25,,False,False,False,False,False,False,Nenhum,1,True,False,False,coop 258,2008,,2007-03-16,01-neide,16/03/07 - 08:33,False,SI,False,False,False,False,,D,N,False,(null),Sra. Maria Julia da Costa,48468311273,Srta. Fernanda Barros,0,,1,,False,(null),2000-01-04,False,(null),,Inativo,False,False,False,0,0.0,False,(null),True,False,(null),True,71359,Rebeca da Cruz,False,False,False,(null)
53862,2,0,,2029,E,0.0,2017/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,903,,0.0,E,0.0,0.0,0.0,0.0,2019-03-15,CRM3024,17:12:26,,15503,1,0,0,2,2001-05-25,,False,False,False,False,False,False,Nenhum,1,True,False,False,coop 258,2008,,2007-03-16,01-neide,16/03/07 - 08:33,False,SI,False,False,False,False,,D,N,False,(null),Sra. Maria Julia da Costa,48468311273,Srta. Fernanda Barros,0,,1,,False,(null),2000-01-04,False,(null),,Inativo,False,False,False,0,0.0,False,(null),True,False,(null),True,71359,Rebeca da Cruz,False,False,False,(null)
53862,2,0,,2029,E,0.0,2017/2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,903,,0.0,E,0.0,0.0,0.0,0.0,2019-03-15,CRM3024,16:58:47,,15503,1,0,0,2,2001-05-25,,False,False,False,False,False,False,Nenhum,1,True,False,False,coop 258,2008,,2007-03-16,01-neide,16/03/07 - 08:33,False,SI,False,False,False,False,,D,N,False,(null),Sra. Maria Julia da Costa,48468311273,Srta. Fernanda Barros,0,,1,,False,(null),2000-01-04,False,(null),,Inativo,False,False,False,0,0.0,False,(null),True,False,(null),True,71359,Rebeca da Cruz,False,False,False,(null)
53862,2,0,,2029,E,0.0,2018/2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,903,,0.0,E,0.0,0.0,0.0,0.0,2019-03-15,CRM3024,16:40:31,,15503,1,0,0,2,2001-05-25,,False,False,False,False,False,False,Nenhum,1,True,False,False,coop 258,2008,,2007-03-16,01-neide,16/03/07 - 08:33,False,SI,False,False,False,False,,D,N,False,(null),Sra. Maria Julia da Costa,48468311273,Srta. Fernanda Barros,0,,1,,False,(null),2000-01-04,False,(null),,Inativo,False,False,False,0,0.0,False,(null),True,False,(null),True,71359,Rebeca da Cruz,False,False,False,(null)
53862,2,0,,2029,E,0.0,2018/2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,903,,0.0,E,0.0,0.0,0.0,0.0,2019-03-15,CRM3024,09:38:31,,15503,1,0,0,2,2001-05-25,,False,False,False,False,False,False,Nenhum,1,True,False,False,coop 258,2008,,2007-03-16,01-neide,16/03/07 - 08:33,False,SI,False,False,False,False,,D,N,False,(null),Sra. Maria Julia da Costa,48468311273,Srta. Fernanda Barros,0,,1,,False,(null),2000-01-04,False,(null),,Inativo,False,False,False,0,0.0,False,(null),True,False,(null),True,71359,Rebeca da Cruz,False,False,False,(null)
53866,2,0,,2011,E,0.0,2016/2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2351,,0.0,E,0.0,0.0,0.0,0.0,2019-03-18,CRM3024,08:52:09,,15507,1,0,0,2,1999-11-01,,True,True,True,True,True,True,Nenhum,1,True,False,False,coop 2351,2000,02-ALINE,2005-12-29,01-neide,16/03/07 - 14:19,False,SI,False,False,False,False,,D,N,False,(null),Ian da Paz,24294428757,Murilo Vieira,0,,1,,False,(null),1999-11-01,False,(null),,Inativo,False,False,False,0,0.0,False,(null),True,False,(null),True,76708,Samuel Nunes,False,False,False,(null)
53866,2,0,,2011,E,0.0,2016/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2351,,0.0,E,0.0,0.0,0.0,0.0,2019-03-18,CRM3024,08:38:16,,15507,1,0,0,2,1999-11-01,,True,True,True,True,True,True,Nenhum,1,True,False,False,coop 2351,2000,02-ALINE,2005-12-29,01-neide,16/03/07 - 14:19,False,SI,False,False,False,False,,D,N,False,(null),Ian da Paz,24294428757,Murilo Vieira,0,,1,,False,(null),1999-11-01,False,(null),,Inativo,False,False,False,0,0.0,False,(null),True,False,(null),True,76708,Samuel Nunes,False,False,False,(null)
53866,2,0,,2011,E,0.0,2017/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2351,,0.0,E,0.0,0.0,0.0,0.0,2019-03-15,CRM3024,17:12:26,,15507,1,0,0,2,1999-11-01,,True,True,True,True,True,True,Nenhum,1,True,False,False,coop 2351,2000,02-ALINE,2005-12-29,01-neide,16/03/07 - 14:19,False,SI,False,False,False,False,,D,N,False,(null),Ian da Paz,24294428757,Murilo Vieira,0,,1,,False,(null),1999-11-01,False,(null),,Inativo,False,False,False,0,0.0,False,(null),True,False,(null),True,76708,Samuel Nunes,False,False,False,(null)
53866,2,0,,2011,E,0.0,2017/2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2351,,0.0,E,0.0,0.0,0.0,0.0,2019-03-15,CRM3024,16:58:47,,15507,1,0,0,2,1999-11-01,,True,True,True,True,True,True,Nenhum,1,True,False,False,coop 2351,2000,02-ALINE,2005-12-29,01-neide,16/03/07 - 14:19,False,SI,False,False,False,False,,D,N,False,(null),Ian da Paz,24294428757,Murilo Vieira,0,,1,,False,(null),1999-11-01,False,(null),,Inativo,False,False,False,0,0.0,False,(null),True,False,(null),True,76708,Samuel Nunes,False,False,False,(null)
53866,2,0,,2011,E,0.0,2018/2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2351,,0.0,E,0.0,0.0,0.0,0.0,2019-03-15,CRM3024,16:40:31,,15507,1,0,0,2,1999-11-01,,True,True,True,True,True,True,Nenhum,1,True,False,False,coop 2351,2000,02-ALINE,2005-12-29,01-neide,16/03/07 - 14:19,False,SI,False,False,False,False,,D,N,False,(null),Ian da Paz,24294428757,Murilo Vieira,0,,1,,False,(null),1999-11-01,False,(null),,Inativo,False,False,False,0,0.0,False,(null),True,False,(null),True,76708,Samuel Nunes,False,False,False,(null)
